Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
111	-967.92444	200.1292	-669.9593	-1378.5481	200.0	-438.6284	182.31393	-230.32957	-1035.1108	1344000	2.5431315e-09	35375.887	-0.0043140906	-1794.7383	0.8864969	0.004023169	0.039416667	79.0	983.1268866062164
112	-948.76215	180.73288	-748.73975	-1436.5028	200.0	-401.67868	191.28632	-27.360804	-1026.5247	1356000	-2.5431315e-09	35449.97	-0.0036320928	-2278.3398	0.86307406	0.004592516	0.028916666	79.0	991.9314870834351
113	-961.9978	167.28467	-651.96967	-1294.1077	200.0	-438.5827	183.99567	-208.77246	-1032.838	1368000	-6.9936115e-09	32490.436	-0.0037307492	-1930.9316	0.88784415	0.004194061	0.02925	79.0	1000.691535949707
114	-961.40076	198.12303	-756.9876	-1428.885	200.0	-422.88022	213.51134	-237.6982	-1031.8018	1380000	-2.5431315e-09	33311.504	-0.0032533442	-1563.4883	0.86466974	0.0032252967	0.0285	79.0	1009.3294496536255
115	-925.18634	152.92969	-749.2329	-1288.2179	200.0	-403.73343	168.02322	-239.2728	-1034.4491	1392000	1.4623006e-08	32740.766	-0.0055013155	-1918.998	0.86150616	0.0039367746	0.053916667	79.0	1018.0482869148254
116	-892.68066	151.28227	-641.509	-1254.8453	200.0	-397.38492	177.14925	-238.64977	-1029.738	1404000	-2.5431315e-09	25505.125	-0.00424004	-2050.336	0.84123486	0.0029963353	0.03358333	79.0	1026.82302236557
117	-916.9198	141.71193	-749.47296	-1248.4563	200.0	-413.03583	196.84116	-226.43066	-1027.2742	1416000	1.0172526e-08	26391.506	-0.00379274	-1768.4023	0.8484874	0.0045727766	0.041583333	79.0	1035.5808041095734
118	-891.1228	131.2873	-643.5305	-1144.1926	200.0	-382.40283	180.45207	-204.153	-1004.2197	1428000	5.086263e-09	24412.592	-0.004478785	-1205.4883	0.83319366	0.0050950483	0.04458333	79.0	1044.4838509559631
119	-869.5701	118.91047	-639.6584	-1267.0962	200.0	-375.467	177.63756	-202.41092	-985.8287	1440000	-1.2715658e-08	23837.553	-0.0033410294	-862.2676	0.83523846	0.002336976	0.030833334	79.0	1053.2680735588074
120	-873.4268	127.38476	-633.8312	-1133.066	200.0	-379.36945	171.30655	-194.12338	-968.7919	1452000	-1.0172526e-08	21485.469	-0.0043038023	-1181.4824	0.8278473	0.004839499	0.04125	79.0	1062.3312232494354
121	-895.14435	115.849976	-638.9263	-1150.2206	200.0	-378.8764	196.22108	-184.89232	-958.9345	1464000	-2.5431315e-09	23984.496	-0.003341385	-1114.832	0.8000449	0.0026372042	0.0295	79.0	1071.0025370121002
122	-870.0506	96.323845	-662.66583	-1100.0167	200.0	-365.99133	156.43591	-166.76254	-947.5663	1476000	-1.0172526e-08	26710.914	-0.003484212	-1292.0156	0.7903006	0.004499044	0.039666668	79.0	1079.76331448555
123	-849.92755	109.39342	-639.2949	-1114.0077	200.0	-392.61792	168.04198	-212.04935	-951.3015	1488000	-5.086263e-09	22521.477	-0.0033963623	-803.0488	0.78597003	0.004677635	0.031666666	79.0	1088.4841845035553
124	-832.4405	97.84898	-633.64453	-1059.9493	200.0	-365.2621	158.05908	-199.97646	-944.4625	1500000	0.0	23612.322	-0.0033648072	-653.07227	0.76829916	0.0048474707	0.0325	79.0	1097.2847573757172
125	-858.7526	105.87862	-655.6391	-1101.098	200.0	-383.33334	169.5426	-192.62108	-958.14935	1512000	-5.086263e-09	20942.41	-0.0038836924	-870.0137	0.7664624	0.0060565635	0.042833332	79.0	1106.018836736679
126	-831.9711	104.89287	-637.254	-1043.7517	200.0	-354.2775	165.09769	-182.3347	-960.7828	1524000	1.0172526e-08	24432.496	-0.002950226	-985.15234	0.75658005	0.002755903	0.03175	79.0	1114.773050069809
127	-835.3253	90.54072	-632.96234	-1016.42365	200.0	-374.1369	149.77148	-227.42363	-929.90094	1536000	-8.90096e-09	22356.217	-0.003316966	-1168.5508	0.73789895	0.003784229	0.032	79.0	1123.5441737174988
128	-819.7574	94.34802	-635.01154	-1025.312	200.0	-368.64508	161.41887	-215.58293	-915.132	1548000	-7.629395e-09	22958.965	-0.004158033	-877.47656	0.71647996	0.0050311075	0.038083334	79.0	1132.232076883316
129	-798.47754	104.09176	-631.6736	-1075.7039	200.0	-359.4985	157.6152	-224.94391	-891.2824	1560000	-6.357829e-09	19339.357	-0.00509243	-1067.709	0.72530633	0.004788815	0.05025	79.0	1140.9799909591675
130	-801.1229	102.7251	-633.23975	-1098.5846	200.0	-348.25027	170.99529	-207.53459	-895.68396	1572000	-2.0345052e-08	20092.297	-0.0046690623	-1088.3906	0.69496596	0.0037534612	0.050666668	79.0	1149.9974374771118
131	-800.864	101.66219	-630.4592	-996.4396	200.0	-351.06845	156.53534	-209.71774	-895.88837	1584000	2.5431315e-09	17084.758	-0.00309014	-616.9551	0.6967274	0.005800186	0.046833333	79.0	1158.6654925346375
132	-782.3737	111.7248	-610.16846	-1041.2971	200.0	-340.68173	163.97752	-199.31676	-910.0982	1596000	1.9073486e-08	16780.09	-0.004057433	-975.11426	0.69641376	0.0038364048	0.041083332	79.0	1167.3782887458801
133	-762.67163	104.966194	-630.8947	-1055.0533	200.0	-318.27542	152.38959	-191.30998	-915.8205	1608000	1.1444092e-08	17184.424	-0.0026694909	-510.9707	0.6844545	0.0026001476	0.029083334	79.0	1176.1024312973022
134	-781.4539	106.43529	-628.02716	-1017.29236	200.0	-347.88486	162.50449	-207.64272	-914.30286	1620000	2.5431315e-09	15206.237	-0.0037475612	-587.833	0.6809589	0.005948592	0.046083335	79.0	1184.8552985191345
135	-779.3888	112.22951	-629.3874	-1108.7528	200.0	-332.6143	168.87753	-183.42741	-916.29156	1632000	-1.2715657e-09	14982.091	-0.004032052	-555.2412	0.67010325	0.0036196003	0.038416665	79.0	1193.5543036460876
136	-767.5408	98.39791	-629.49646	-985.0853	200.0	-321.55908	158.0413	-177.63467	-863.77185	1644000	-2.5431315e-09	14106.825	-0.0036273932	-508.77148	0.64366734	0.0049762963	0.044166666	79.0	1202.3040130138397
137	-762.50354	97.48321	-620.18884	-980.0109	200.0	-315.252	166.42165	-173.57271	-886.13837	1656000	7.629395e-09	14794.862	-0.0029559263	-627.95605	0.6415083	0.0025388815	0.033916667	79.0	1211.043174982071
138	-758.8016	91.01883	-631.2064	-925.729	200.0	-310.54126	155.90804	-180.48837	-824.8962	1668000	8.90096e-09	14468.192	-0.0038122	-945.38477	0.6299327	0.0050305277	0.039166667	79.0	1219.818704366684
139	-768.0914	102.98056	-627.4737	-955.8567	200.0	-334.88174	162.39488	-189.55649	-835.27844	1680000	-1.525879e-08	15862.369	-0.0039749197	-685.6719	0.6014378	0.0042751185	0.040416665	79.0	1228.5380508899689
140	-737.6952	96.81504	-628.4905	-947.493	200.0	-305.69388	145.84656	-186.64682	-821.63025	1692000	-2.5431315e-09	17082.04	-0.0028589198	-588.1699	0.60007656	0.004793199	0.02875	79.0	1237.74476146698
141	-738.50665	82.322495	-631.399	-916.5235	200.0	-315.35913	143.21567	-190.96478	-825.47406	1704000	-3.8146974e-09	15169.074	-0.0030986292	-434.33984	0.5823945	0.003323352	0.031666666	79.0	1246.5414781570435
142	-735.3248	85.50476	-629.6664	-931.46295	200.0	-310.40036	138.63945	-182.1653	-822.4149	1716000	0.0	16411.89	-0.0039647063	-506.02148	0.58024514	0.0036205691	0.041083332	79.0	1255.3119103908539
143	-756.60144	103.77269	-627.63525	-1010.9125	200.0	-328.2633	153.74112	-206.00478	-832.1447	1728000	-5.086263e-09	15676.251	-0.0033901595	-409.48535	0.58316296	0.0034362497	0.034583334	79.0	1264.0595860481262
144	-730.601	91.93209	-627.9721	-927.51605	200.0	-314.3387	139.05602	-206.68253	-848.00226	1740000	2.5431315e-09	17034.566	-0.0020986963	-349.13477	0.5695008	0.0030582794	0.028	79.0	1272.7513995170593
145	-721.6442	85.87623	-628.95306	-959.8425	200.0	-309.4173	132.03738	-201.56876	-824.8112	1752000	1.9073486e-08	17380.324	-0.0020377794	-343.63477	0.5569106	0.0015676087	0.025	79.0	1281.492099761963
146	-738.9456	83.95005	-632.7007	-908.7006	200.0	-334.28763	142.51245	-205.22643	-839.75525	1764000	1.525879e-08	17517.008	-0.0030227	-1038.957	0.5440409	0.0037655595	0.03525	79.0	1290.1931953430176
147	-743.55145	84.509674	-627.82434	-918.3733	200.0	-316.7336	141.96272	-191.76936	-821.0064	1776000	-1.2715657e-09	17185.01	-0.0035226683	-516.4082	0.5414968	0.0042964583	0.033	79.0	1298.8850076198578
148	-743.33685	85.50699	-632.18726	-894.59766	200.0	-336.7799	145.03264	-195.2179	-812.373	1788000	-3.8146974e-09	17105.195	-0.003819851	-772.15137	0.54435146	0.004283995	0.037666667	79.0	1307.6614542007446
149	-724.0887	84.66135	-632.28406	-954.7694	200.0	-305.89737	131.0772	-191.926	-803.74744	1800000	3.8146974e-09	18385.812	-0.0032486692	-466.9746	0.51521754	0.0037757657	0.03825	79.0	1316.4155523777008
150	-735.0299	81.51176	-630.5389	-898.42456	200.0	-331.2446	136.55644	-200.61119	-851.40356	1812000	6.3578287e-10	17054.201	-0.004471874	-672.7256	0.5095269	0.0050187116	0.044	79.0	1325.5455939769745
151	-745.42145	83.968445	-627.1121	-914.9032	200.0	-324.40173	148.47356	-182.46318	-804.98334	1824000	0.0	16311.131	-0.0030365358	-246.07324	0.4875437	0.0047232215	0.035166666	79.0	1334.280484676361
152	-725.57	91.906364	-628.94006	-941.9486	200.0	-314.9775	139.9997	-177.28465	-817.916	1836000	0.0	17002.152	-0.003673013	-299.5293	0.47477198	0.0023984697	0.036333334	79.0	1342.9908483028412
153	-715.60095	86.377304	-626.1497	-960.21906	200.0	-304.72824	126.66806	-184.07008	-800.40497	1848000	-2.5431315e-09	18233.857	-0.0022806383	-587.43945	0.4738637	0.0032003059	0.032833334	79.0	1351.6904466152191
154	-720.8256	72.633965	-626.95166	-863.98755	200.0	-313.88626	132.69516	-186.87756	-811.8063	1860000	-1.2715658e-08	17773.352	-0.002657425	-435.7832	0.45783877	0.002619767	0.032833334	79.0	1360.4675295352936
155	-715.40607	61.148674	-624.53033	-908.5395	200.0	-314.41565	127.46792	-188.55226	-779.48395	1872000	-2.0345052e-08	17168.145	-0.0033579154	-252.66016	0.4508482	0.003123727	0.035166666	79.0	1369.2084982395172
156	-703.13306	72.1749	-628.89197	-876.3045	200.0	-302.02542	125.09276	-182.98074	-765.7799	1884000	5.086263e-09	18729.557	-0.0025539997	-263.01562	0.45279306	0.0025068761	0.027083334	79.0	1377.9120314121246
157	-699.6659	79.64787	-623.6181	-921.2511	200.0	-310.66336	118.20124	-193.20001	-761.9137	1896000	-3.8146974e-09	19993.703	-0.0026108068	-658.7012	0.44931054	0.001924278	0.0265	79.0	1386.6073439121246
158	-719.4236	83.68679	-609.5222	-942.5523	200.0	-325.9324	133.37286	-188.40211	-821.67847	1908000	-1.5894573e-08	17114.285	-0.0026061714	-601.52344	0.45359078	0.0028099238	0.025083333	79.0	1395.3649439811707
159	-714.1335	80.111786	-627.59863	-897.3071	200.0	-305.86853	125.19538	-189.48128	-785.302	1920000	-1.3987223e-08	17627.14	-0.003048275	-438.22266	0.42599174	0.002955059	0.036083333	79.0	1404.1476039886475
160	-706.22235	74.560936	-625.1032	-872.0244	200.0	-310.7862	126.5574	-183.15262	-794.5426	1932000	-2.5431315e-09	17424.236	-0.0029589054	-415.1211	0.44276896	0.0045093177	0.02775	79.0	1413.2160453796387
161	-709.60657	73.52292	-627.05914	-873.4536	200.0	-314.64218	130.26909	-187.5662	-783.893	1944000	-1.8437703e-08	16393.703	-0.002446225	-303.1084	0.43499553	0.0036589946	0.02525	79.0	1421.9588298797607
162	-708.96606	60.32215	-623.5994	-865.11774	200.0	-308.0351	126.42493	-183.45074	-772.8789	1956000	1.1761983e-08	16777.275	-0.0028754063	-227.4375	0.407372	0.0044846833	0.028333334	79.0	1430.723262310028
163	-698.0358	70.5343	-524.898	-883.10626	200.0	-310.81067	123.13896	-193.3845	-755.7398	1968000	8.90096e-09	18846.203	-0.0040446203	-523.17773	0.41970423	0.0046382025	0.044416666	79.0	1439.414998292923
164	-707.52795	76.56215	-626.235	-925.3932	200.0	-317.27112	130.58607	-190.91335	-770.1632	1980000	-1.525879e-08	16299.894	-0.0037797913	-622.5908	0.38984782	0.004927178	0.04375	79.0	1448.029303073883
165	-694.2653	67.57252	-622.856	-854.6439	200.0	-290.7838	121.03461	-178.51848	-752.3466	1992000	5.086263e-09	18386.562	-0.00297642	-513.4238	0.37065607	0.0040836767	0.023666667	79.0	1456.7666990756989
166	-704.1418	73.913994	-626.2273	-894.3715	200.0	-303.7843	122.31487	-188.4563	-769.95013	2004000	-2.5431315e-09	17888.271	-0.0028664677	-322.32617	0.37224525	0.0029968214	0.0235	79.0	1465.5163819789886
167	-694.093	64.40699	-625.09607	-848.4037	200.0	-307.14917	119.12268	-207.82524	-795.7476	2016000	-8.90096e-09	17117.877	-0.0029252542	-324.20703	0.36718917	0.0041808067	0.031833332	79.0	1474.2797384262085
168	-681.3655	60.319977	-601.77185	-882.0555	200.0	-301.12878	110.46069	-194.28125	-749.2956	2028000	-1.2715657e-09	18631.666	-0.0046239635	-489.6172	0.3572361	0.005859272	0.05466667	79.0	1483.0683283805847
169	-709.23846	61.999268	-623.6248	-879.0757	200.0	-324.1885	131.33951	-201.96799	-772.83527	2040000	-2.1616618e-08	15657.688	-0.0026797336	-571.374	0.33252147	0.0039312975	0.03275	79.0	1491.782113313675
170	-716.5687	70.19793	-627.34424	-867.9263	200.0	-305.9308	131.68584	-188.04684	-785.0549	2052000	-1.1444092e-08	16421.615	-0.0030903614	-325.61523	0.3244502	0.0048912587	0.036333334	79.0	1500.8767743110657
171	-700.7592	68.94386	-623.0201	-880.3866	200.0	-308.70166	124.35514	-197.03008	-765.1267	2064000	-2.0345052e-08	16173.53	-0.0027645365	-225.74902	0.32157207	0.0039887354	0.036	79.0	1509.6973011493683
172	-700.13165	63.776974	-628.85126	-845.41046	200.0	-309.97195	126.63849	-195.69162	-778.7429	2076000	-1.8437703e-08	16020.184	-0.0031096465	-325.11328	0.32480368	0.0018303123	0.034833334	79.0	1518.435108423233
173	-681.68964	64.63891	-627.8208	-834.515	200.0	-292.49683	118.50281	-187.01753	-758.42316	2088000	-7.629395e-09	17607.822	-0.0028916632	135.01172	0.2980199	0.0036991432	0.037833333	79.0	1527.301448583603
174	-699.2215	63.751198	-564.80383	-864.8374	200.0	-314.10568	121.05927	-204.06781	-741.9207	2100000	2.5431315e-09	18816.209	-0.0035098165	-1911.0938	0.2790439	0.0037931968	0.03266667	79.0	1536.2561626434326
175	-697.81366	60.167496	-622.3197	-855.1616	200.0	-307.44363	122.67829	-202.71649	-750.4966	2112000	0.0	16898.576	0.0046525015	-440.34766	0.26316527	0.009419653	0.12433334	79.0	1545.1047809123993
176	-707.35876	65.18451	-622.9845	-880.09607	200.0	-301.7881	119.371445	-210.15392	-772.3961	2124000	1.2715657e-09	17713.424	-0.0030494765	-740.2754	0.23095942	0.0032588844	0.03825	79.0	1554.0093438625336
177	-698.17035	68.28045	-603.3805	-921.9074	200.0	-304.69916	121.0579	-203.51091	-769.02734	2136000	5.086263e-09	16786.871	-0.0020470372	-270.43164	0.21841764	0.0038441718	0.024666667	79.0	1562.8716411590576
178	-700.86957	67.100044	-624.81384	-873.27466	200.0	-307.60364	124.48712	-196.5059	-798.2633	2148000	-1.0808309e-08	17609.611	-0.002953173	-379.69336	0.2048962	0.0024655743	0.02875	79.0	1571.7210774421692
179	-695.8128	56.360992	-626.74744	-865.8358	200.0	-299.2531	116.66871	-203.78178	-741.1215	2160000	1.9073486e-08	17399.732	-0.003672268	-588.7793	0.21134558	0.003603377	0.04725	79.0	1580.5490448474884
180	-678.3022	54.851074	-625.1347	-774.2609	200.0	-308.5056	112.50068	-209.1706	-724.4408	2172000	-2.5431315e-09	19226.08	-0.0038122456	-808.57227	0.20886515	0.0046548857	0.045666665	79.0	1589.7240376472473
181	-699.4778	64.96193	-623.9497	-851.4235	200.0	-313.44455	122.72369	-217.11293	-734.04474	2184000	-1.3987223e-08	16468.248	-0.0022623278	-406.09375	0.19380517	0.0035627391	0.026833333	79.0	1598.5228130817413
182	-690.99786	58.58778	-611.97974	-827.62244	200.0	-302.4904	120.41393	-204.1962	-758.68695	2196000	1.2715658e-08	16806.545	-0.0032261175	-332.32812	0.18537553	0.0039656977	0.041083332	79.0	1607.294468164444
183	-670.4021	56.346706	-513.3216	-827.38403	200.0	-298.87656	108.86959	-189.81094	-742.98334	2208000	1.0172526e-08	18351.965	-0.0032165807	-513.9883	0.171092	0.005181692	0.035666667	79.0	1616.1218423843384
184	-696.3279	60.42277	-622.21124	-870.20184	200.0	-312.84735	120.94599	-190.11551	-741.445	2220000	2.5431315e-09	17585.037	-0.0043367725	-1131.627	0.17001666	0.0039946125	0.039666668	79.0	1624.9681401252747
185	-689.6708	65.061134	-624.9964	-853.5939	200.0	-307.52505	118.41528	-209.63458	-758.5421	2232000	-1.7166137e-08	17346.371	-0.002832824	-452.0703	0.15530305	0.004978829	0.032166667	79.0	1633.7957594394684
186	-688.99133	73.08026	-551.01154	-857.3284	200.0	-310.12476	121.47274	-190.96292	-758.30396	2244000	2.5431315e-09	17113.467	-0.0027118728	-557.8633	0.15970457	0.0033572358	0.021583334	79.0	1642.5450072288513
187	-678.49915	61.203873	-624.2057	-860.83575	200.0	-301.14404	117.17458	-187.5222	-748.9038	2256000	1.525879e-08	17324.25	-0.0028119043	-394.39258	0.15563999	0.0034786784	0.030166667	79.0	1651.376038312912
188	-683.12695	61.387543	-578.0259	-852.2821	200.0	-296.9797	111.05915	-184.16655	-760.65173	2268000	-7.629395e-09	19063.07	-0.0030690562	-612.39844	0.14930432	0.002780694	0.034083333	79.0	1660.1417894363403
189	-681.26587	60.554962	-619.4624	-859.3807	200.0	-312.37793	109.281204	-217.36806	-737.71533	2280000	8.90096e-09	17976.666	-0.0027621458	-647.3086	0.12816563	0.0035990034	0.0325	79.0	1668.97167801857
190	-679.4957	60.582973	-615.6778	-853.81775	200.0	-302.5144	115.6093	-207.42805	-756.42737	2292000	1.9073487e-09	17665.855	-0.0022875855	-475.0254	0.11553741	0.0027864769	0.035666667	79.0	1678.1389739513397
191	-691.3102	70.13036	-604.8947	-861.5721	200.0	-308.22092	113.14755	-203.23248	-759.5869	2304000	-2.5431315e-09	18547.328	-0.003676831	-474.22656	0.10241676	0.0048429845	0.03875	79.0	1686.9241182804108
192	-694.7564	64.37333	-593.34985	-850.61957	200.0	-310.68204	124.23843	-205.19792	-759.6366	2316000	3.8146974e-09	17194.111	-0.0033567199	-422.24023	0.087868676	0.004924832	0.04125	79.0	1695.777444601059
193	-688.44214	79.57284	-510.8723	-879.2459	200.0	-305.2156	116.808815	-206.62941	-756.2936	2328000	-2.5431315e-09	17652.062	-0.0035677827	-492.03516	0.08753968	0.0043323976	0.040083334	79.0	1704.626936674118
194	-681.483	58.013966	-625.0343	-836.5574	200.0	-300.9105	110.51864	-213.53967	-757.5933	2340000	3.051758e-08	17611.707	-0.0041604694	-442.3789	0.08486518	0.004190548	0.048333332	79.0	1713.3819987773895
195	-678.58875	64.25334	-518.77216	-935.6268	200.0	-306.87772	112.26733	-209.10497	-753.2118	2352000	-5.086263e-09	17628.006	-0.0030042368	-263.89453	0.059388638	0.003557106	0.030416667	79.0	1722.196326971054
196	-678.8572	64.29524	-511.3242	-836.5276	200.0	-306.30707	116.44182	-185.49773	-766.3513	2364000	-7.629395e-09	16865.615	-0.002398305	-473.18945	0.07985847	0.0023370401	0.027416667	79.0	1730.984979391098
197	-691.01355	55.34679	-610.36334	-796.90875	200.0	-308.21207	120.50751	-191.34912	-737.16675	2376000	0.0	16415.293	-0.0030910238	-407.3291	0.06162554	0.0045340382	0.06666667	79.0	1739.7921795845032
198	-680.0286	62.468513	-521.9354	-844.078	200.0	-299.99164	115.6553	-190.2621	-700.4081	2388000	0.0	15709.109	-0.003188156	-272.2627	0.06629481	0.0035559558	0.037833333	79.0	1748.6452898979187
199	-657.3453	47.66654	-588.94696	-769.88696	200.0	-288.78168	103.52384	-188.71632	-723.82153	2400000	2.5431315e-09	19124.63	-0.003185435	-410.69922	0.041368607	0.0037191426	0.043333333	79.0	1757.8416595458984
