Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
45	-1440.9343	156.36002	-1162.6613	-1728.2056	200.0	-695.8473	0.00012854749	-695.84674	-695.84717	552000	-8.265177e-09	147936.39	-0.0022411614	-137.51562	1.1479393	0.003574609	0.017083334	79.0	408.89185070991516
46	-1384.0151	188.3454	-902.13947	-1725.4279	200.0	-703.85315	0.0001348771	-703.85254	-703.853	564000	-1.9073487e-09	140501.66	-0.0022611693	-573.1094	1.1616695	0.0026980117	0.022083333	79.0	417.7116732597351
47	-1358.7941	160.57712	-887.1381	-1688.6436	200.0	-686.6927	2.7702163e-05	-686.69214	-686.6927	576000	5.086263e-09	132930.7	-0.001988369	-398.6875	1.159205	0.004019275	0.01975	79.0	426.5351417064667
48	-1317.8354	164.2611	-885.1657	-1633.5739	200.0	-671.58356	5.6310237e-05	-671.5831	-671.58356	588000	-1.2715658e-08	125374.1	-0.002392845	-451.08594	1.1455694	0.004680936	0.025083333	79.0	435.43607354164124
49	-1325.9662	183.51494	-900.68396	-1687.5605	200.0	-655.3535	0.00012469087	-655.353	-655.35364	600000	-7.311503e-09	127836.34	-0.0025169163	-1.9765625	1.1488417	0.0042404183	0.027333334	79.0	444.3497450351715
50	-1366.6305	180.42525	-971.76074	-1692.9467	200.0	-653.985	1.984816e-05	-653.98456	-653.985	612000	-2.5431315e-09	136477.17	-0.0019041658	-361.42188	1.1278384	0.003401552	0.023333333	79.0	453.4290518760681
51	-1325.8055	220.23232	-877.68933	-1680.1776	200.0	-668.8119	6.271096e-05	-668.81134	-668.8119	624000	-7.629395e-09	132949.1	-0.0028272513	-478.32812	1.128405	0.0026524598	0.022333333	79.0	462.22817611694336
52	-1363.4324	211.76848	-778.3742	-1654.7086	200.0	-651.63934	3.1022034e-06	-651.6392	-651.63934	636000	-1.3351441e-08	138776.23	-0.0026697738	-166.95312	1.1355134	0.0037772984	0.02825	79.0	471.0937399864197
53	-1314.7645	249.56226	-758.78174	-1767.9592	200.0	-661.8123	0.0021402077	-661.6462	-661.81244	648000	0.0	135280.3	-0.0024491502	-972.84375	1.1302507	0.0028069827	0.01975	79.0	479.9429295063019
54	-1229.1418	242.9718	-816.7202	-1739.3773	200.0	-639.93884	6.502915	-621.97296	-642.73724	660000	-6.3578287e-10	120695.82	-0.00286225	-3936.3984	1.1236731	0.0030533797	0.021166667	79.0	488.8417019844055
55	-1280.1172	217.0216	-895.9416	-1724.5574	200.0	-601.19635	52.109947	-401.34695	-629.3331	672000	-7.629395e-09	120873.836	-0.0022041944	-1262.6797	1.1269499	0.0019643067	0.01975	79.0	497.6068515777588
56	-1196.6656	259.52646	-625.6524	-1681.0494	200.0	-594.7287	63.201515	-276.0691	-641.3684	684000	-1.0808309e-08	110003.69	-0.004032137	-4658.2188	1.1195313	0.0057534617	0.03575	79.0	506.48405051231384
57	-1229.1259	238.96815	-854.70056	-1691.286	200.0	-575.45355	57.90169	-396.86273	-657.0481	696000	2.861023e-09	110073.664	-0.0037895557	-8500.031	1.1144165	0.002889306	0.03575	79.0	515.3234102725983
58	-1160.1079	197.89354	-747.38306	-1576.1492	200.0	-534.234	58.816776	-249.24974	-695.041	708000	-1.2715657e-09	88827.15	-0.0032523856	-4361.047	1.1117157	0.003983424	0.02925	79.0	524.2071421146393
59	-1174.4243	242.88657	-624.3227	-1598.5605	200.0	-571.5805	101.42971	-336.86206	-716.94037	720000	3.8146974e-09	96987.57	-0.0031462668	-6197.258	1.0946882	0.0033795757	0.030666666	79.0	533.0159106254578
60	-1176.962	261.94373	-622.7081	-1689.7349	200.0	-551.57886	95.20461	-308.9288	-739.996	732000	-2.5431315e-09	92713.02	-0.0026710408	-4474.172	1.1056702	0.0036199093	0.0225	79.0	542.1637279987335
61	-1178.4895	241.61491	-680.3629	-1610.5469	200.0	-540.66064	122.38008	-213.43114	-767.17957	744000	3.8146974e-09	88438.25	-0.003050537	-3200.0547	1.0888132	0.0031207663	0.026083333	79.0	551.0555348396301
62	-1157.1368	250.0552	-629.43524	-1641.3507	200.0	-547.42175	110.98138	-378.65955	-795.4722	756000	-7.629395e-09	93319.27	-0.0028293228	-2464.789	1.0815227	0.0034133985	0.020583333	79.0	559.9284110069275
63	-1105.166	258.31717	-724.0712	-1564.443	200.0	-527.60205	93.93057	-377.79254	-814.6592	768000	3.8146974e-09	78396.62	-0.0024835193	-6015.2344	1.0721586	0.00197195	0.02225	79.0	568.8096015453339
64	-1099.3453	292.41443	-534.4473	-1516.9426	200.0	-514.74274	140.98897	-334.06494	-837.7744	780000	-6.357829e-09	74991.29	-0.0030361048	-4414.8594	1.059493	0.0031385561	0.02375	79.0	577.6311902999878
65	-1123.0992	266.2258	-627.22955	-1539.1132	200.0	-510.09967	177.57774	-152.63568	-860.71	792000	6.3578287e-10	75242.37	-0.0038207774	-5591.828	1.0396422	0.0031438717	0.033416666	79.0	586.4515798091888
66	-1057.5172	296.9386	-631.2526	-1618.8065	200.0	-479.85788	161.73679	-244.32994	-895.357	804000	-1.0172526e-08	70739.81	-0.0036791624	-3535.7344	1.0415154	0.002968965	0.027916666	79.0	595.2864785194397
67	-1043.2483	218.12282	-646.25256	-1527.6495	200.0	-460.9175	137.7331	-250.08273	-916.75684	816000	1.780192e-08	59639.246	-0.0040603504	-5112.414	1.0159796	0.0028800478	0.03475	79.0	604.1621577739716
68	-998.75323	275.51465	-505.0562	-1542.6809	200.0	-467.74054	190.17046	-250.54526	-931.3926	828000	-5.086263e-09	48187.938	-0.0032308274	-2182.9766	1.0139016	0.002059482	0.025333334	79.0	612.979483127594
69	-1056.2986	251.89679	-628.71234	-1511.7554	200.0	-479.71478	177.53215	-236.0279	-944.25244	840000	6.357829e-09	47409.387	-0.0026755154	-2529.1406	0.99150115	0.002733544	0.0255	79.0	621.8001570701599
70	-1011.86786	236.72777	-607.1842	-1438.9977	200.0	-438.7551	186.4293	-223.29102	-955.2085	852000	-6.357829e-09	44666.617	-0.0035428416	-1930.0547	0.98468703	0.002707921	0.030666666	79.0	630.9563298225403
71	-1067.3527	247.06136	-621.5689	-1621.3174	200.0	-490.2736	216.06119	-238.63179	-969.2861	864000	-2.1616618e-08	49004.586	-0.0031904506	-2295.9727	0.98288345	0.0026081067	0.037333332	79.0	639.7599761486053
72	-1003.99396	191.79485	-628.57837	-1449.0493	200.0	-423.5673	166.44466	-271.14877	-980.5919	876000	7.629395e-09	41969.18	-0.003297062	-4560.258	0.9520441	0.0044529983	0.032	79.0	648.652045249939
73	-1020.7822	191.57297	-622.9315	-1387.0388	200.0	-462.47162	210.76471	-269.47546	-986.72473	888000	2.0345052e-08	43694.348	-0.0032208683	-2548.3984	0.96611995	0.0048902826	0.031166667	79.0	657.4718952178955
74	-966.2747	159.33394	-635.5364	-1389.246	200.0	-403.3619	160.6384	-277.55713	-997.2326	900000	1.780192e-08	45484.82	-0.0019049149	-3782.4023	0.97113234	0.003353481	0.017916666	79.0	666.2788624763489
75	-973.02246	171.66425	-634.6741	-1332.7145	200.0	-456.12274	178.96246	-284.1706	-1003.3011	912000	-2.5431315e-09	43584.89	-0.0042976737	-1974.3672	0.96077245	0.005075286	0.037583333	79.0	675.1767823696136
76	-900.3365	150.10078	-621.4386	-1273.5974	200.0	-418.0625	129.97894	-280.11035	-1002.1099	924000	-5.086263e-09	38511.04	-0.004252469	-4158.664	0.9493633	0.005406803	0.037916668	79.0	684.0450367927551
77	-921.5871	152.7267	-635.6885	-1289.5695	200.0	-424.80533	184.18466	-244.05681	-998.87787	936000	-2.5431315e-09	34136.07	-0.0032139306	-2301.871	0.9615703	0.0031145553	0.033333335	79.0	692.8660781383514
78	-935.9393	177.25575	-506.79327	-1280.8191	200.0	-425.39258	193.96765	-204.8044	-993.61646	948000	1.780192e-08	32048.291	-0.0036137465	-1435.5391	0.94203705	0.0026904084	0.03641667	79.0	701.7340550422668
79	-890.5984	150.60907	-553.0103	-1232.8772	200.0	-367.89526	154.08884	-199.57141	-992.02625	960000	1.2715657e-09	33673.28	-0.0040967055	-2251.6582	0.95116436	0.0054123527	0.040666666	79.0	710.5218935012817
80	-816.26086	148.35782	-626.7996	-1110.1798	200.0	-378.13474	152.19867	-198.29012	-994.0076	972000	4.45048e-09	24280.139	-0.002856727	-2504.4941	0.93186635	0.0035566145	0.031166667	79.0	719.6380569934845
81	-822.23706	133.57764	-510.3073	-1155.5337	200.0	-352.63333	168.1473	-158.24495	-937.22894	984000	-1.1444092e-08	27346.67	-0.0029393157	-2172.7812	0.9303178	0.00240708	0.032916665	79.0	728.5440175533295
82	-815.24506	126.13873	-626.9113	-1151.7743	200.0	-361.66553	161.68414	-171.40005	-941.71356	996000	-7.629395e-09	23754.297	-0.0034698257	-2268.8516	0.9193285	0.0040713684	0.037916668	79.0	737.506404876709
83	-811.9476	149.15997	-504.49564	-1125.4741	200.0	-356.11746	175.9209	-97.7504	-941.0498	1008000	-7.629395e-09	20142.31	-0.002580447	-1335.2383	0.9104857	0.002800065	0.023166666	79.0	746.5375285148621
84	-799.4873	134.22385	-502.2441	-1095.4407	200.0	-351.46167	173.14574	-140.371	-925.674	1020000	7.629395e-09	19089.477	-0.0026312766	-1256.9277	0.89444077	0.0032589233	0.027083334	79.0	755.5015697479248
85	-790.5144	132.31688	-502.81885	-1096.9103	200.0	-337.54297	165.79465	-132.93178	-851.6519	1032000	1.1444092e-08	19300.344	-0.0038749408	-1198.9727	0.8882458	0.0039585317	0.036083333	79.0	764.5033023357391
86	-779.58307	117.7249	-509.10803	-1030.5627	200.0	-331.8673	163.96202	-137.2189	-887.79095	1044000	5.086263e-09	21084.79	-0.0027625388	-1015.68945	0.88388455	0.0035637773	0.026416667	79.0	773.4788029193878
87	-778.3165	139.47105	-503.83475	-1023.4923	200.0	-316.9545	152.49971	-100.09595	-876.57336	1056000	-1.3987223e-08	20614.047	-0.0030922408	-1186.8281	0.88131624	0.0030785336	0.030666666	79.0	782.4350147247314
88	-723.9668	136.62912	-380.43506	-1033.8655	200.0	-315.65442	149.83022	-132.12334	-884.29663	1068000	1.0172526e-08	18098.506	-0.0036926372	-1116.7832	0.8786066	0.0027870184	0.0365	79.0	791.2962288856506
89	-737.412	118.31547	-377.4966	-1001.2157	200.0	-294.1816	144.91309	-140.08208	-848.0883	1080000	1.2715658e-08	20424.629	-0.0030773953	-1175.25	0.8668138	0.0042981533	0.031416666	79.0	800.2954812049866
90	-739.9355	121.096115	-500.39334	-959.4089	200.0	-338.02823	153.16936	-132.63333	-855.53143	1092000	-1.525879e-08	17696.434	-0.003920512	-1703.7871	0.8511745	0.0027086502	0.04275	79.0	809.6077451705933
91	-713.0585	117.52791	-497.2028	-998.57635	200.0	-305.3224	153.98813	-139.42188	-871.50397	1104000	1.2715658e-08	14395.32	-0.0041471175	-1218.5615	0.8431133	0.0032668991	0.04	79.0	818.6338064670563
92	-708.59534	128.3734	-412.4019	-1061.7275	200.0	-286.27032	154.01477	-106.23277	-821.425	1116000	1.2079875e-08	14842.127	-0.003914001	-844.6113	0.83867544	0.0038153897	0.03625	79.0	827.5733115673065
93	-669.7848	118.596565	-486.19638	-972.6929	200.0	-282.4741	144.0643	-113.041985	-825.3367	1128000	1.525879e-08	15607.5625	-0.004119034	-868.87695	0.8371361	0.0043387045	0.0365	79.0	836.4799826145172
94	-645.407	128.59746	-369.03937	-939.08624	200.0	-268.809	134.20604	-108.681274	-736.14954	1140000	1.2715658e-08	12501.263	-0.003960869	-1018.9717	0.8154861	0.0033018268	0.040916666	79.0	845.3615300655365
95	-605.45746	124.49387	-373.0666	-890.44666	200.0	-244.5998	136.1194	-63.641174	-731.44635	1152000	-6.357829e-09	15156.205	-0.0041852593	-1183.8477	0.81039	0.0035964174	0.046083335	79.0	854.1571493148804
96	-608.0568	119.06404	-371.63144	-878.93823	200.0	-252.67606	130.8472	-82.15914	-683.2813	1164000	-1.525879e-08	10520.837	-0.0049238587	-924.4619	0.79561704	0.006358056	0.05175	79.0	862.9465408325195
97	-512.0054	155.4417	-126.58454	-827.78955	200.0	-210.25546	127.64692	-62.969406	-679.5567	1176000	0.0	10128.799	-0.0046939496	-1395.5986	0.7726731	0.0043552043	0.04525	79.0	871.750935792923
98	-465.14987	173.71333	-128.54143	-906.87476	200.0	-178.33595	132.92723	-48.87064	-634.9932	1188000	-1.7166137e-08	8964.561	-0.007999266	-1882.2925	0.74821013	0.004917989	0.06825	79.0	880.6263356208801
99	-309.99942	161.25406	-0.8306815	-726.41046	200.0	-107.27983	115.04993	-20.204275	-669.32135	1200000	0.0	4544.904	-0.0069014383	-1666.6316	0.7522168	0.0017369451	0.04875	79.0	889.4822165966034
100	-320.70462	165.87852	-0.58648366	-750.4252	200.0	-79.25292	112.38776	-5.803258	-611.7614	1212000	-2.0345052e-08	2887.5684	-0.0090626525	-415.08594	0.7279547	0.006879384	0.06358334	79.0	898.6257030963898
101	-323.0987	169.0124	-0.5295536	-708.65546	200.0	-70.915825	116.95386	5.796608	-546.5909	1224000	-1.2715657e-09	1337.2666	-0.0066231843	-576.2134	0.7022173	0.002602983	0.049333334	79.0	907.4195673465729
102	-247.1663	173.61292	-0.5559023	-642.0435	200.0	-39.388382	86.58226	23.06442	-541.70734	1236000	1.525879e-08	1948.915	-0.00849236	-577.2754	0.6734105	0.0070138904	0.05558333	79.0	916.2340245246887
103	-246.64114	153.07802	-0.73576814	-578.29834	200.0	-47.02569	96.236755	4.7619553	-547.0314	1248000	-3.051758e-08	592.72504	-0.0046295063	-393.3597	0.68291146	0.0039034935	0.031666666	79.0	925.1326560974121
104	-253.20833	134.24698	-1.4502304	-522.2753	200.0	-39.69662	89.350044	9.692401	-541.17175	1260000	5.086263e-09	472.12637	-0.006215118	-213.95258	0.6816322	0.006773693	0.055166665	79.0	933.9496967792511
105	-234.1023	133.43672	-0.68602407	-557.99176	200.0	-33.42907	80.66668	13.506706	-470.89197	1272000	-4.45048e-09	173.45686	-0.006572191	-68.59018	0.62181807	0.0044921716	0.05558333	79.0	942.8099415302277
106	-221.44473	141.73572	-0.34735957	-514.1178	200.0	-29.271044	72.21644	8.957673	-478.16235	1284000	-1.0172526e-08	828.78	-0.006694468	-225.0426	0.5852645	0.003272583	0.038916666	79.0	951.6319370269775
107	-207.65538	137.02325	-0.24888158	-507.75955	200.0	-29.67198	73.71551	30.117706	-474.24628	1296000	5.086263e-09	196.05612	-0.005216245	-110.12962	0.58716357	0.002807021	0.029083334	79.0	960.4435298442841
108	-266.41577	154.832	-0.27529323	-595.4156	200.0	-38.83813	87.97748	12.458553	-485.93307	1308000	0.0	307.95908	-0.0068650437	-88.218445	0.5650776	0.0046297926	0.037666667	79.0	969.2365052700043
109	-224.50514	128.83965	-0.6155154	-553.7637	200.0	-30.131502	73.60107	17.572966	-499.64798	1320000	-7.629395e-09	126.08033	-0.0068253097	-35.22216	0.56309944	0.0051965327	0.036583334	79.0	977.9877073764801
110	-207.26706	127.737366	-0.41296542	-571.1888	200.0	-27.108023	70.36915	20.845982	-489.70914	1332000	1.0172526e-08	192.39781	-0.008743696	-81.844	0.55614394	0.010032336	0.08325	79.0	987.1914067268372
111	-170.72731	105.83969	-0.26323304	-477.28714	200.0	-19.776968	58.693466	9.146761	-495.1386	1344000	-1.5894573e-08	104.17023	-0.005828778	-71.81031	0.4608899	0.0031790552	0.039583333	79.0	996.0428574085236
112	-203.6203	123.23753	-0.16795439	-530.49774	200.0	-23.48947	61.82969	9.420814	-423.0293	1356000	1.9073486e-08	189.26181	-0.008698162	-72.79796	0.40289605	0.0035274518	0.0365	79.0	1004.8747627735138
113	-196.56578	128.02269	-0.24722087	-395.58005	200.0	-25.77582	67.66588	7.2748203	-489.26663	1368000	2.5431315e-09	241.37616	-0.007023915	-135.75717	0.43707785	0.0055967956	0.05675	79.0	1013.6920127868652
114	-184.56532	122.14241	-0.23227093	-465.59857	200.0	-21.083895	59.128372	11.32855	-371.88147	1380000	-2.5431315e-09	107.95546	-0.0060175555	-41.810127	0.37300977	0.0030308694	0.031666666	79.0	1022.480087518692
115	-175.46263	134.95703	-0.20897515	-513.2669	200.0	-20.23365	58.07619	7.6414375	-394.71158	1392000	7.629395e-09	81.69171	-0.005626808	-30.580143	0.3715722	0.0036565328	0.033416666	79.0	1031.29518532753
116	-208.08783	124.94051	-0.41205597	-480.85312	200.0	-24.835701	65.77948	7.217314	-421.5771	1404000	-1.0172526e-08	82.70839	-0.0062548956	-34.736137	0.33648634	0.0037968282	0.03025	79.0	1040.038746356964
117	-211.53688	123.143684	-0.41067874	-492.53305	200.0	-24.508102	63.17403	13.383013	-419.3683	1416000	-2.5431315e-09	212.96558	-0.007772527	-63.092102	0.37011108	0.002894838	0.0395	79.0	1048.9172365665436
